archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	799	rerank: bool = True,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	800	hyde: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	801	rag_fusion: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	1275	include_description_embedding: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	1513	force_overwrite: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-03	1514	ignore_schema_version: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-07	208	# ponytail: lazy import with fallback — test stubs replace fastmcp with a plain
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	131	def _validate_scope_filter(scope_filter: str | None) -> \"McpErrorResponse | None\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	135	return None
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	142	) -> \"McpErrorResponse | None\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	170	return None
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	235	meta: Any = None,  # pre-fetched CollectionMeta; skips the get_collection_meta call
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	302	language: _LanguageParamSearch = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	614	language: _LanguageParamSearchWithContext = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	1865	) -> tuple[dict[str, Any] | None, int]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-08	1873	return None, 1
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-10	203	Uses fastmcp.server.dependencies.get_http_request() (public API) which handles
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	446	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	464	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	551	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	586	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	598	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	732	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	776	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	788	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	948	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1086	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1110	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1119	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1131	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1188	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1256	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1269	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1294	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1310	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1329	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1359	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1458	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1555	except Exception as exc:  # noqa: BLE001
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1666	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	1982	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	2088	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-12	2176	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	219	pipeline: Any,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	220	embedder_cache: Any,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	222	) -> Any:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	230	pipeline: Any,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	231	embedder_cache: Any,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	233	config: Any,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	235	meta: Any = None,  # pre-fetched CollectionMeta; skips the get_collection_meta call
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	236	) -> Any:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	1881	def _build_top_nodes(view: Any) -> list[dict[str, Any]]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	2092	def _impact_edge_to_dict(e: Any) -> dict[str, Any]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	smells-21	2102	def _impact_group_to_dict(group: Any) -> dict[str, Any]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	305	graph_mode: str | None = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	617	graph_mode: str | None = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	802	graph_mode: str | None = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	1335	doc_id: str,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	1728	async def revoke_key(key_id: str) -> dict[str, Any]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	1832	new_key_id: str = result[\"new_key_id\"]  # type: ignore[assignment]
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-07	1863	resolved_salience_mode: str,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-09	88	_mcp_rotate_lock = asyncio.Lock()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-10	1003	col_router = MultiCollectionRouter(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-10	1561	reader = ImportArchiveReader(archive_path)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/server/mcp.py	solid-15	1705	elif status == \"revoked\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	arch-09	623	if backend == \"live\" and os.environ.get(\"ARCHON_SEARCH_EVAL_BACKENDS\") == \"1\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	arch-14	623	if backend == \"live\" and os.environ.get(\"ARCHON_SEARCH_EVAL_BACKENDS\") == \"1\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-09	567	if lbl.query_id == query_id and lbl.grade > 0 and lbl.doc_id in doc_col
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-16	144	def load_thresholds(config_path: Path) -> EvalThresholds:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-16	399	def load_baseline(path: Path) -> EvalBaseline:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-16	1016	async def run_eval_suite(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-16	1532	def assert_thresholds(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-16	1726	def render_report(report: EvalReport) -> str:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-17	1016	async def run_eval_suite(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	clarity-17	1532	def assert_thresholds(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	46	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	75	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	83	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	92	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	256	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	358	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	ddd-01	476	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	111	if not path.exists():
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	115	data = tomllib.loads(path.read_text())
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	153	data = tomllib.loads(config_path.read_text())
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	277	data = tomllib.loads(config_path.read_text())
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	406	raw = json.loads(Path(path).read_text())
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	511	corpus_dir = (corpus_root / \"corpus\").resolve()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	513	return str(Path(source_path).resolve().relative_to(corpus_dir))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	903	(corpus_root / \"corpus\" / d.relative_path).resolve()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-06	905	corpus_dir = (corpus_root / \"corpus\").resolve()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-07	22	import tomli as tomllib  # type: ignore[no-redef]
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-07	848	async def _build_code_lane_ingest_pipeline(db_path: Path, graph_store) -> \"SearchPipeline\":  # type: ignore[name-defined]  # noqa: F821
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	safety-11	491	generated_at: datetime = field(default_factory=lambda: datetime.now(UTC))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-01	1	file-level: 2014 lines
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	607	async def _build_pipeline_with_eval_backends(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	705	async def _build_code_lane_pipeline(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	875	async def _ingest_corpus(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	953	async def _run_router_for_query(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	1016	async def run_eval_suite(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	1850	async def _execute_retrieval_query(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-02	1936	async def _execute_graph_retrieval_query(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-03	709	defref_enabled: bool = False,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-08	1255	def _corpus_for_trace(t: QueryEvalTrace) -> int | None:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-10	746	:class:`~archon_search.eval.backends._FixedWindowChunkerAdapter`
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	smells-12	1242	except Exception as exc:  # pragma: no cover — defensive
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-07	380	embedding_model_id: str | None = None
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-07	382	reranker_model_id: str | None = None
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-07	562	def _gold_collections_for(query_id: str, corpus: EvalCorpus) -> set[str]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-07	1278	def _gold_fn(query_id: str) -> set[str]:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-15	451	elif isinstance(v, (int, float)):
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/eval/runner.py	solid-15	640	elif backend == \"deterministic\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-01	310	self._pool = ProcessPoolExecutor(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-06	86	time.sleep(_PARSE_WORKER_WATCHDOG_POLL_S)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-06	264	return path.read_text(encoding=\"utf-8\", errors=\"replace\")
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-06	271	raw = path.read_text(encoding=\"utf-8\", errors=\"replace\")
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-07	160	from docling.datamodel.pipeline_options import (  # noqa: PLC0415 — heavy, worker-only import
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-07	163	from docling.document_converter import (  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	safety-07	353	from markitdown import MarkItDown  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	smells-10	204	text = converter.convert(path).document.export_to_markdown(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	smells-12	207	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-06	119	self.path = path
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-06	120	self.cause = cause
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-09	50	_worker_converter: DocumentConverter | None = None
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-15	242	elif suffix in _PDF_EXTENSIONS:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-15	244	elif suffix in _OFFICE_EXTENSIONS:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/parser.py	solid-15	246	elif suffix in _IMAGE_EXTENSIONS:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/embedder_cache.py	safety-07	171	except Exception as exc:  # noqa: BLE001 — one bad model must not abort the rest
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/embedder_cache.py	safety-07	176	except Exception as exc:  # noqa: BLE001 — same: never fail startup
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/embedder_cache.py	smells-12	171	except Exception as exc:  # noqa: BLE001 — one bad model must not abort the rest
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/embedder_cache.py	smells-12	176	except Exception as exc:  # noqa: BLE001 — same: never fail startup
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/sync_suppression.py	safety-06	61	path.parent.mkdir(parents=True, exist_ok=True)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/sync_suppression.py	safety-06	80	path.unlink(missing_ok=True)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/sync_suppression.py	safety-11	62	atomic_write_json(path, {\"suppressed_at\": datetime.now(UTC).isoformat()})
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/sync_suppression.py	smells-10	18	Path resolution mirrors ``archon_search.jobs.model.get_jobs_file()``: resolved
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/sync_suppression.py	tests-01	36	def get_sync_suppressed_file() -> Path:
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	clarity-09	4533	if \"lock.acquire()\" in stripped or \"lock_for(\" in stripped and \".acquire\" in text[text.find(stripped):text.find(stripped) + 200]:
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	clarity-09	4537	if in_lock_scope and \"update_collection_meta(\" in stripped and \"do_write_meta_unlocked\" not in stripped:
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	clarity-09	1335	if (
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	2026	store.delete_document = AsyncMock(return_value=3)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	2042	store.delete_document = AsyncMock(return_value=0)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4390	from archon_search.store import _where_eq  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4397	from archon_search.store import _where_eq  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4403	from archon_search.store import _where_in  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4409	from archon_search.store import _where_in  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4415	from archon_search.store import _where_in  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4422	from archon_search.store import _where_in  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	4478	real_lock.acquire = tracked_acquire  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6328	store._do_update_meta_on_add = fake_update  # type: ignore[assignment]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6706	db = store._require_connected()  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6709	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6712	async def fake_open_table(name: str):  # noqa: ANN202
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6715	table.create_index = fake_create_index  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6716	db.open_table = fake_open_table  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6722	assert captured_fts[0].language == \"French\"  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6739	db = store._require_connected()  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6742	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6745	async def fake_open_table(name: str):  # noqa: ANN202
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6748	table.create_index = fake_create_index  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6749	db.open_table = fake_open_table  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6756	assert captured_fts[0].language == \"English\"  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6773	db = store._require_connected()  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6776	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6779	async def fake_open_table(name: str):  # noqa: ANN202
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6782	table.create_index = fake_create_index  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6783	db.open_table = fake_open_table  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	6789	assert captured_fts[0].language == \"English\"  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7121	store.get_collection_meta = AsyncMock(return_value=mock_meta)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7146	store.get_collection_meta = AsyncMock(return_value=mock_meta)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7179	store.get_collection_meta = AsyncMock(return_value=mock_meta)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7197	store.get_collection_meta = AsyncMock(return_value=None)  # type: ignore[method-assign]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7291	store.migrate_a = migrate_a  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7292	store.migrate_b = migrate_b  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7327	store.migrate_noop = noop_migrate  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7374	store.migrate_fn = migrate_fn  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7411	store.migrate_ok = migrate_ok  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7549	store.migrate_rewrite_dummy = dummy_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7601	store.migrate_rewrite_dummy = dummy_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7676	store.migrate_rewrite_dummy = dummy_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7679	mock_table.query.return_value.to_list = AsyncMock(return_value=[])  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7729	store.migrate_rewrite_blocking = blocking_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7803	store.migrate_rewrite_fail = failing_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7851	store.migrate_rewrite_cancel = cancelling_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7906	store.migrate_rewrite_midway_cancel = midway_cancel_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	safety-07	7976	store.migrate_rewrite_identity = _identity_transform  # type: ignore[attr-defined]
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-01	1	file-level: 8264 lines
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-02	31	def _chunk(doc_id: str, idx: int, text: str = \"hello\", dim: int = _DIM) -> ChunkRecord:
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-02	211	async def _ingest_doc(
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-02	6324	async def fake_update(db, collection, batch_vectors, distinct_doc_count, *, embedding_model, embedding_dim, namespace):
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-03	6709	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-03	6742	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-03	6776	async def fake_create_index(col_arg: str, config: FTS, replace: bool = False) -> None:  # noqa: ARG001
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	smells-12	2171	except Exception as exc:
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	38	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3271	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3597	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3609	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3649	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3660	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3748	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3785	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	3797	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	4057	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	4066	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	4105	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	4143	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	5079	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	5087	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	5095	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-04	6504	indexed_at=datetime.now(timezone.utc).isoformat(),
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	576	store._db = mock_db
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	593	store._db = mock_db
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	636	store._db = mock_db
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	653	store._db = mock_db
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	672	store._db = mock_db
archon-search	/Users/manczg/Documents/development/archon-search/tests/test_store.py	tests-05	693	store._db = mock_db
